id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
757747,957822,12000,12000,12000, 60 months,0.1649,294.96,D,D3,Big V Country Mart,9 years,MORTGAGE,45000,Not Verified,2011-06,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=757747,"  Borrower added on 05/25/11 > My goal is to consolidate my non-home associated bills into one payment, lowering my debt to income ration and allow me to start putting the extra money away for a rainy day.<br/>",debt_consolidation,get out of debt free card,640xx,MO,12.19,0,2001-07,685,689,1,,96,11,1,7452,0.436,16,false,0.00,0.00,16060.443796799202,16060.44,12000.00,4060.44,0.0,0.0,0.0,2013-12,7517.14,,2016-09,594,590,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
767252,968310,15000,15000,15000, 36 months,0.2025,559.37,F,F1,Sumas Corporation,6 years,RENT,50880,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767252,  Borrower added on 05/24/11 > For Debit Consolidation<br/>,debt_consolidation,New Loan,170xx,PA,14.76,0,2007-05,660,664,1,,,8,0,9330,0.972,10,false,0.00,0.00,20082.065556936697,20082.07,15000.00,5082.07,0.0,0.0,0.0,2014-03,2201.53,,2016-09,624,620,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767232,968288,12000,12000,11950, 36 months,0.1523,417.34,C,C5,,n/a,RENT,49200,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767232,,debt_consolidation,Credit Card Consolidation,240xx,VA,8.88,0,1988-03,675,679,2,48,,13,0,19991,0.714,24,false,0.00,0.00,13595.923214357,13539.27,12000.00,1595.92,0.0,0.0,0.0,2012-06,9017.73,,2013-02,654,650,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1063526,1296092,13500,13500,13500, 36 months,0.0991,435.04,B,B1,Bank of the West,7 years,RENT,38000,Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1063526,,debt_consolidation,personal loan,917xx,CA,12.38,0,1997-05,745,749,1,,,3,0,16023,0.673,7,false,0.00,0.00,15659.005462385,15659.01,13500.00,2159.01,0.0,0.0,0.0,2015-01,307.62,,2015-01,739,735,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1045401,1275807,22000,22000,21975, 60 months,0.1269,497.09,B,B5,Wood & Fullerton Inc.,10+ years,RENT,45000,Verified,2011-12,Current,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1045401,"  Borrower added on 12/02/11 > Economy is very hard right now and i found myself in a hole with credit card payments..Looking at my situation and spending $636.00 dollars a month on just the minimum balance wasnt getting me anywhere..I found youre Co. through Eloan which financed me the money to buy my SUV and here i am..Cut up all the credit cards but one that i put in a bowl of water and put it in the freezer..I need to get my Financial life back..Thank You for Youre Time..<br> Borrower added on 12/06/11 > I an Very Reliable,my credit history will show that i pay my bills..I have been at the same Company for nearly 20 years..All of the money lent will go to paying off my Debt..Period..<br>",debt_consolidation,Consolidation,300xx,GA,15.81,0,1997-01,740,744,1,,,7,0,13743,0.273,14,false,1480.89,1479.15,28295.92,28263.87,20519.11,7776.81,0.0,0.0,0.0,2016-09,497.09,2016-10,2016-09,779,775,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767012,968046,8000,8000,8000, 36 months,0.1099,261.88,B,B3,Frisco Independent School District,10+ years,MORTGAGE,68000,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767012,  Borrower added on 05/24/11 > Building a new 30&quot; Retaining wall to level backyard and installing a new 8'0&quot; tall cedar fence around backyard.  Also adding a water feature and 3 outdoor outlets<br/>,home_improvement,Home Improvement,750xx,TX,0.26,0,2003-12,770,774,2,,,3,0,0,0.00,12,false,0.00,0.00,9323.454955647201,9323.45,8000.00,1323.45,0.0,0.0,0.0,2013-09,2538.47,,2013-09,689,685,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
723436,918374,8000,8000,8000, 36 months,0.1199,265.68,B,B5,nbc,5 years,RENT,70000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=723436,,debt_consolidation,consolidate,112xx,NY,4.49,0,2000-04,705,709,1,30,,6,0,12487,0.937,21,false,0.00,0.00,8905.1076109699,8905.11,8000.00,905.11,0.0,0.0,0.0,2012-09,1688.89,,2016-05,619,615,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767189,968239,28000,21525,21244.923406116496, 60 months,0.1149,473.29,B,B4,Detroit Public Schools,6 years,MORTGAGE,84000,Verified,2011-06,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767189,,debt_consolidation,all about you,482xx,MI,15.49,0,1994-03,755,759,0,,,10,0,12830,0.645,34,false,0.00,0.00,28399.129922500397,28016.52,21524.99,6874.14,0.0,0.0,0.0,2016-06,472.72,,2016-09,609,605,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767163,968207,12000,12000,12000, 36 months,0.1199,398.52,B,B5,Federal Reserve Bank,< 1 year,MORTGAGE,85000,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767163,,home_improvement,Home Improvement,940xx,CA,12.83,0,2004-11,700,704,1,,,10,0,24388,0.493,16,false,0.00,0.00,14346.4790535317,14346.48,12000.00,2346.48,0.0,0.0,0.0,2014-06,399.85,,2016-09,819,815,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767054,968092,24000,24000,23975, 36 months,0.1969,888.14,E,E5,Infor Global Solutions,5 years,MORTGAGE,100000,Verified,2011-06,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767054,  Borrower added on 05/23/11 > The loan amount will go towards paying off all my existing credit card balances. I am current on all my credit card payments but I want to consolidate my debts to a single monthly payment. I have been in my current job for almost 5 years and my annual salary have been increasing at the rate of 5% per year.<br/>,debt_consolidation,Debt Consolidation Loan,741xx,OK,4.66,0,2006-08,665,669,0,,,10,0,19769,0.74,12,false,0.00,0.00,27353.5289977288,27325.04,24000.00,3353.53,0.0,0.0,0.0,2012-08,30.09,,2012-08,819,815,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767061,968101,12000,12000,11604.580789882643, 36 months,0.0749,373.22,A,A4,City of North Miami Beach,7 years,MORTGAGE,100000,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767061,  Borrower added on 05/26/11 > I am a home owner and my loan is current and in good standing.  I will use this loan to payoff higher interest credit card bills acquired due to unexpected expenses.  I have a good paying career and will have no problems being able to pay for this loan.  Thank you in advance for taking time to review my request.<br/>,debt_consolidation,Debt ,330xx,FL,7.04,0,1995-01,735,739,0,,,8,0,12958,0.825,25,false,0.00,0.00,12773.355403556601,12325.31,12000.00,773.36,0.0,0.0,0.0,2012-06,8674.86,,2016-09,584,580,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767075,968116,4500,4500,4500, 36 months,0.0599,136.88,A,A2,st. mary medical center,6 years,MORTGAGE,120000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767075,,debt_consolidation,debt consolidation,923xx,CA,18.48,0,1996-02,765,769,3,,,18,0,17863,0.138,46,false,0.00,0.00,4927.6143153337,4927.61,4500.00,427.61,0.0,0.0,0.0,2014-06,138.84,,2014-06,739,735,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767009,968043,11325,11325,11325, 60 months,0.1299,257.63,C,C1,Sheltering Arms FDC,10+ years,RENT,30000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767009,,wedding,Baby Girl's Wedding,100xx,NY,22.28,0,2001-05,705,709,0,44,,11,0,9850,0.532,20,false,0.00,0.00,15457.0100981428,15457.01,11325.00,4132.01,0.0,0.0,0.0,2016-06,256.84,,2016-06,829,825,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
767014,968048,5000,5000,5000, 36 months,0.1149,164.86,B,B4,USAF,10+ years,MORTGAGE,99000,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=767014,  Borrower added on 05/23/11 > This loan will be used for a down payment on a new home.  I am trying to reduce my debt level and cost of living. I've found a great deal on a forclosed home which I've already bid on.  It's 3 bedroom and 2 1/2 bathrooms on 5 acres for $65K.  This is too good for me to pass up.  Thanks for your help.<br/>,house,New home,351xx,AL,18.64,0,1993-08,695,699,1,64,,9,0,10080,0.482,27,false,0.00,0.00,5936.348616834,5936.35,5000.00,936.35,0.0,0.0,0.0,2014-06,178.12,,2014-06,669,665,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766830,967860,20000,20000,19825, 60 months,0.1879,516.51,E,E3,,n/a,OWN,38727.12,Verified,2011-05,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766830,,debt_consolidation,panacea,926xx,CA,20.7,0,1999-01,680,684,0,25,,12,0,21424,0.85,27,false,0.00,0.00,4643.999999999999,4603.50,1947.08,2696.92,0.0,0.0,0.0,2012-03,516.51,,2016-09,629,625,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1050965,1277698,10000,10000,10000, 36 months,0.1242,334.16,B,B4,"St. Therese Convalescent Hospital, Inc. ",3 years,RENT,52000,Not Verified,2011-12,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1050965,,debt_consolidation,Debt Cons 11,945xx,CA,9.51,0,2003-02,680,684,0,,,7,0,11931,0.759,14,false,0.00,0.00,12029.4499999997,12029.45,10000.00,2029.45,0.0,0.0,0.0,2014-12,346.13,,2014-12,714,710,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766999,968033,10000,10000,9975, 36 months,0.1299,336.9,C,C1,Dr pasquale malpeso DMD,10+ years,MORTGAGE,72972.35,Verified,2011-06,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766999,"  Borrower added on 05/23/11 > I would like to paid my credit line faster correnly the interst rate of these credit is 20% by geting this loand the interst rate will be less  and repaid the credit faster .thank you<br/> Borrower added on 05/26/11 > I whant to pay one line of credit of $9,500  of20% Interest .wih you i will save interest and paid the loan faster.thank you.<br/> Borrower added on 05/26/11 > I have a very stable job for more than 20 years in Park ave New york city in a dental  office .<br/>",credit_card,credit refinance,113xx,NY,24.16,0,1991-01,695,699,1,,,10,0,17312,0.603,15,false,0.00,0.00,12174.0415540102,12143.62,10000.00,2174.04,0.0,0.0,0.0,2014-07,69.37,,2014-10,634,630,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766973,968005,6000,6000,5750, 36 months,0.0849,189.38,A,A5,City Of DeLand,8 years,MORTGAGE,40000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766973,  Borrower added on 05/25/11 > I am trying to consolidate my debt to help increase funds for my daughter's education!<br/>,debt_consolidation,Debt Consolidation Loan,327xx,FL,19.65,0,1994-11,710,714,0,,,8,0,8062,0.342,19,false,0.00,0.00,6817.5747952077,6533.51,6000.00,817.57,0.0,0.0,0.0,2014-06,211.75,,2016-09,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766964,967996,10000,10000,10000, 36 months,0.0699,308.73,A,A3,D&D Cabinets,6 years,RENT,32000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766964,"  Borrower added on 05/23/11 > Going to pay off my Loan amount of $7,800.00 which will free up $390.00 a month in payments for me. and Also two credit cards equaling at $1800.00 combined freeing up roughly  $80.00 a month more for me.<br/> Borrower added on 05/23/11 > Plan on using the money for debt consolidation for paying off a 3 year loan and two credit cards. which would add $400 dollars more a month to my budget. I currently have a $400 a month budget. So if I get this loan it would be $800.<br/> Borrower added on 05/30/11 > I've been at my current job for 6 years now. I also have emergency money put away in savings. I have never been late on a payment for anything.<br/>",debt_consolidation,Debt consolidation,031xx,NH,18.04,0,2004-11,745,749,0,,,7,0,2460,0.075,15,false,0.00,0.00,10977.858743324,10977.86,10000.00,977.86,0.0,0.0,0.0,2013-06,3882.93,,2016-05,799,795,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
764940,965720,25000,25000,24778.194917376563, 60 months,0.2174,686.79,F,F5,Metro  division 15,9 years,OWN,80000,Verified,2011-06,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=764940,,home_improvement,Room addition,935xx,CA,14.41,0,2005-12,665,669,1,42,,8,0,6114,0.745,17,false,0.00,0.00,15516.96,15238.48,5898.03,8523.17,0.0,1095.76,10.6,2013-04,34.23,,2016-09,624,620,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766950,967982,5000,5000,5000, 60 months,0.1099,108.69,B,B3,DOL Maint Div,1 year,MORTGAGE,68400,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766950,  Borrower added on 05/23/11 > To buy  car<br/> Borrower added on 05/23/11 > verified<br/> Borrower added on 05/25/11 > I have worked for the  same  employer for the past  sixteen years and am very secure in my  job. Also I have not missed  any payments on  any loans that I have had.  All of my  loawns are paid on time as I  put my cresit  in perspective..<br/> Borrower added on 05/27/11 > The reason that I need  to get another car is that I comute  eighty miles each day to work and back and I need a more economical car.  As I said before  any loan I  have had in the past have been paid on time.  Also I like the way Lending Tree  has been helping me  to get this loan.<br/>,car,Car,304xx,GA,25.56,0,1994-01,730,734,0,,,21,0,30747,0.559,38,false,0.00,0.00,6521.1759445359,6521.18,5000.00,1521.18,0.0,0.0,0.0,2016-06,108.46,,2016-06,699,695,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
765413,966290,3200,3200,3200, 36 months,0.0749,99.53,A,A4,Dynamic Paint Solutions,< 1 year,RENT,35000,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=765413,  Borrower added on 05/25/11 > This loan is for a used automobile.<br/>,car,Car Loan,310xx,GA,12.55,0,2006-07,720,724,0,,,5,0,370,0.285,9,false,0.00,0.00,3582.8870053762,3582.89,3200.00,382.89,0.0,0.0,0.0,2014-06,109.49,,2014-06,714,710,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766890,967922,8000,8000,8000, 36 months,0.1199,265.68,B,B5,Florida Hospital HeartLand Division,< 1 year,MORTGAGE,40800,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766890,,debt_consolidation,El Prestamo,338xx,FL,22.18,0,1983-03,695,699,1,40,,9,0,14354,0.789,24,false,0.00,0.00,9499.341277331901,9499.34,8000.00,1499.34,0.0,0.0,0.0,2014-02,316.49,,2016-02,629,625,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766911,967943,5075,5075,5075, 36 months,0.1059,165.17,B,B2,Whittaker Gun's,< 1 year,RENT,22800,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766911,  Borrower added on 05/26/11 > Consolidating my credit cards into one payment.<br/>,debt_consolidation,Debt Consolidation Loan,423xx,KY,12.05,1,2003-11,695,699,0,16,,9,0,8629,0.654,13,false,0.00,0.00,5945.9242134563,5945.92,5075.00,870.92,0.0,0.0,0.0,2014-06,174.09,,2016-09,659,655,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766881,967913,6500,6500,6500, 36 months,0.1059,211.55,B,B2,International PAPER,10+ years,MORTGAGE,32400,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766881,,major_purchase,boat,302xx,GA,9.11,1,1998-08,700,704,0,8,,7,0,2644,0.407,20,false,0.00,0.00,7615.455779875401,7615.46,6500.00,1115.46,0.0,0.0,0.0,2014-06,221.93,,2014-06,704,700,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766861,967893,6000,6000,6000, 36 months,0.1562,209.82,D,D1,Schulte Hospitality Group,5 years,MORTGAGE,73000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766861,,home_improvement,HVAC,338xx,FL,8.22,0,1977-08,660,664,0,,,12,0,18137,0.829,27,false,0.00,0.00,7553.441952356005,7553.44,6000.00,1553.44,0.0,0.0,0.0,2014-06,219.38,,2014-06,769,765,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
1050921,1282201,5000,5000,5000, 36 months,0.1427,171.55,C,C2,American Search Partners/ The Wellington,2 years,MORTGAGE,42000,Verified,2011-12,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=1050921,"  Borrower added on 12/02/11 > Hello Everyone,<br>My family and I are are looking to consolidate a couple of high interest credit cards and this would be a great way to do it.  <br><br>Thank you for your consideration. <br>",debt_consolidation,Debt consolidation loan,750xx,TX,19.54,0,2005-06,685,689,1,,,5,0,8644,0.91,6,false,0.00,0.00,5135.57,5135.57,3841.27,1116.26,0.0,178.04,1.6062,2014-05,171.55,,2016-09,559,555,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
765567,966473,17000,17000,16750, 60 months,0.0999,361.12,B,B1,Stop&Shop Supermarkets,10+ years,MORTGAGE,84000,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=765567,  Borrower added on 05/23/11 > I plan to use this money to pay off credit card debt.I have a very stable job within the retail industry and have been in this industry for over 25yrs.I always pay my bills on time and have NEVER been late with a payment of any type i.e. Car loans Mortage and Credit card payments.<br/>,debt_consolidation,My Loan,061xx,CT,17.24,0,1988-11,780,784,0,,,9,0,8863,0.177,31,false,0.00,0.00,21666.8995000082,21348.27,17000.00,4666.90,0.0,0.0,0.0,2016-06,360.81,,2016-09,794,790,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766828,967857,10500,10500,10500, 60 months,0.1149,230.87,B,B4,PFI tech,< 1 year,RENT,35364,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766828,  Borrower added on 05/23/11 > Goal- pay off all debt<br/>,debt_consolidation,The Pay Off,850xx,AZ,19.95,0,1999-02,765,769,1,,,11,0,2416,0.474,38,false,0.00,0.00,13035.3145105716,13035.31,10500.00,2535.31,0.0,0.0,0.0,2014-02,5902.89,,2016-09,769,765,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766781,967806,16800,16800,16800, 60 months,0.1299,382.17,C,C1,Erika Brunson Design,10+ years,RENT,52600,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766781,,debt_consolidation,Debt Consolidation,914xx,CA,12.32,0,1998-05,740,744,0,,,9,0,3139,0.243,13,false,0.00,0.00,16992.49,16992.49,16800.00,192.49,0.0,0.0,0.0,2011-09,271.44,,2011-09,744,740,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766772,967796,20000,20000,19725, 36 months,0.0999,645.25,B,B1,Regency Hospital,2 years,MORTGAGE,63000,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766772,  Borrower added on 05/23/11 > Credit card consolidation.<br/> Borrower added on 05/26/11 > credit card conslidation<br/>,debt_consolidation,freedom,441xx,OH,17.62,0,1995-12,730,734,0,,,13,0,23862,0.556,31,false,0.00,0.00,23239.580735621003,22920.04,20000.00,3239.58,0.0,0.0,0.0,2014-07,33.82,,2016-09,684,680,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766765,967790,13250,13250,13250, 36 months,0.1689,471.68,D,D4,Capital one,2 years,OWN,35000,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766765,  Borrower added on 05/23/11 > surgery loan<br/>,medical,new me,238xx,VA,18.14,0,1999-02,665,669,0,25,,8,0,2292,0.764,25,false,0.00,0.00,14422.8677782628,14422.87,13250.00,1172.87,0.0,0.0,0.0,2012-06,251.54,,2012-06,709,705,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
752015,951544,10000,10000,10000, 36 months,0.0749,311.02,A,A4,surveying and mapping,1 year,MORTGAGE,96000,Not Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=752015,  Borrower added on 05/23/11 > building a pool<br/> Borrower added on 05/25/11 > Family pool to spend time<br/>,home_improvement,pool,349xx,FL,5.47,0,2002-01,740,744,0,73,116,7,1,3786,0.126,12,false,0.00,0.00,11169.2265522745,11169.23,10000.00,1169.23,0.0,0.0,0.0,2014-06,101.67,,2014-06,744,740,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,false,,,,
766739,967764,15000,15000,15000, 36 months,0.1649,531,D,D3,amsa 96,5 years,MORTGAGE,86000,Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766739,,wedding,wedding loan,852xx,AZ,5.19,1,2001-04,670,674,3,18,,9,0,574,0.087,31,false,0.00,0.00,19115.604305824596,19115.60,15000.00,4115.60,0.0,0.0,0.0,2014-06,549.87,,2015-12,644,640,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
766639,967657,3000,3000,3000, 36 months,0.1099,98.21,B,B3,US Army,6 years,RENT,52800,Source Verified,2011-05,Fully Paid,false,https://lendingclub.com/browse/loanDetail.action?loan_id=766639,  Borrower added on 05/23/11 > money to move.<br/>,moving,Moving Loan,221xx,VA,8.36,1,2001-10,685,689,0,22,,12,0,2827,0.221,20,false,0.00,0.00,3130.8501116655,3130.85,3000.00,130.85,0.0,0.0,0.0,2011-11,2739.66,,2016-05,669,665,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
765474,966366,35000,24850,24700, 60 months,0.1969,654.1,E,E5,DAVENPORT TRANSPORTATION,10+ years,MORTGAGE,72000,Verified,2011-06,Charged Off,false,https://lendingclub.com/browse/loanDetail.action?loan_id=765474,  Borrower added on 05/24/11 > TO CONSOLIDATE CREDIT CARDS<br/>,debt_consolidation,BIG MONEY MERGER,300xx,GA,13.72,0,1984-12,685,689,3,33,,11,0,20197,0.743,32,false,0.00,0.00,9727.16,9668.43,3528.57,4952.89,0.0,1245.7,11.78,2012-07,654.1,,2016-09,674,670,false,,true,INDIVIDUAL,,,,false,,,,,,,,,,,,,,,,,,,,,,false,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,,,,
